pizza_id,order_id,order_date,order_time,day_of_week,is_weekend,month_name,quarter,time_of_day,pizza_name_id,pizza_name,pizza_category,pizza_size,pizza_ingredients,is_vegetarian,quantity,order_size,unit_price,total_price,revenue_category
31239,13791,2015-08-18,13:26:20,Tuesday,Weekday,Aug,Q3,Lunch,southw_ckn_s,The Southwest Chicken Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,12.75,12.75,Standard
31240,13791,2015-08-18,13:26:20,Tuesday,Weekday,Aug,Q3,Lunch,thai_ckn_m,The Thai Chicken Pizza,Chicken,M,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31241,13792,2015-08-18,13:26:35,Tuesday,Weekday,Aug,Q3,Lunch,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31242,13792,2015-08-18,13:26:35,Tuesday,Weekday,Aug,Q3,Lunch,pepperoni_s,The Pepperoni Pizza,Classic,S,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,9.75,9.75,Budget
31243,13793,2015-08-18,13:27:40,Tuesday,Weekday,Aug,Q3,Lunch,southw_ckn_s,The Southwest Chicken Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,12.75,12.75,Standard
31244,13793,2015-08-18,13:27:40,Tuesday,Weekday,Aug,Q3,Lunch,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
31245,13794,2015-08-18,13:34:56,Tuesday,Weekday,Aug,Q3,Lunch,ital_cpcllo_l,The Italian Capocollo Pizza,Classic,L,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,20.5,20.5,Premium
31246,13795,2015-08-18,13:57:30,Tuesday,Weekday,Aug,Q3,Lunch,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
31247,13795,2015-08-18,13:57:30,Tuesday,Weekday,Aug,Q3,Lunch,ckn_pesto_s,The Chicken Pesto Pizza,Chicken,S,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,12.75,12.75,Standard
31248,13796,2015-08-18,14:11:15,Tuesday,Weekday,Aug,Q3,Lunch,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
31249,13796,2015-08-18,14:11:15,Tuesday,Weekday,Aug,Q3,Lunch,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
31250,13797,2015-08-18,15:04:02,Tuesday,Weekday,Aug,Q3,Afternoon,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
31251,13798,2015-08-18,15:07:27,Tuesday,Weekday,Aug,Q3,Afternoon,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31252,13798,2015-08-18,15:07:27,Tuesday,Weekday,Aug,Q3,Afternoon,napolitana_m,The Napolitana Pizza,Classic,M,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,16.0,16.0,Standard
31253,13799,2015-08-18,15:09:10,Tuesday,Weekday,Aug,Q3,Afternoon,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
31254,13799,2015-08-18,15:09:10,Tuesday,Weekday,Aug,Q3,Afternoon,pep_msh_pep_s,"The Pepperoni, Mushroom, And Peppers Pizza",Classic,S,"Pepperoni, Mushrooms, Green Peppers",Non-Veg,1,Small,11.0,11.0,Budget
31255,13799,2015-08-18,15:09:10,Tuesday,Weekday,Aug,Q3,Afternoon,prsc_argla_l,The Prosciutto And Arugula Pizza,Supreme,L,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,20.75,20.75,Premium
31256,13799,2015-08-18,15:09:10,Tuesday,Weekday,Aug,Q3,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31257,13800,2015-08-18,15:23:09,Tuesday,Weekday,Aug,Q3,Afternoon,soppressata_l,The Soppressata Pizza,Supreme,L,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
31258,13800,2015-08-18,15:23:09,Tuesday,Weekday,Aug,Q3,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31259,13800,2015-08-18,15:23:09,Tuesday,Weekday,Aug,Q3,Afternoon,the_greek_xl,The Greek Pizza,Classic,XL,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",Non-Veg,1,Small,25.5,25.5,Premium
31260,13801,2015-08-18,15:39:15,Tuesday,Weekday,Aug,Q3,Afternoon,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31261,13801,2015-08-18,15:39:15,Tuesday,Weekday,Aug,Q3,Afternoon,ital_supr_s,The Italian Supreme Pizza,Supreme,S,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
31262,13801,2015-08-18,15:39:15,Tuesday,Weekday,Aug,Q3,Afternoon,peppr_salami_l,The Pepper Salami Pizza,Supreme,L,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
31263,13801,2015-08-18,15:39:15,Tuesday,Weekday,Aug,Q3,Afternoon,southw_ckn_m,The Southwest Chicken Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31264,13802,2015-08-18,15:45:25,Tuesday,Weekday,Aug,Q3,Afternoon,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
31265,13802,2015-08-18,15:45:25,Tuesday,Weekday,Aug,Q3,Afternoon,sicilian_m,The Sicilian Pizza,Supreme,M,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
31266,13803,2015-08-18,16:45:19,Tuesday,Weekday,Aug,Q3,Afternoon,cali_ckn_m,The California Chicken Pizza,Chicken,M,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,16.75,16.75,Standard
31267,13804,2015-08-18,16:51:23,Tuesday,Weekday,Aug,Q3,Afternoon,hawaiian_l,The Hawaiian Pizza,Classic,L,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,16.5,16.5,Standard
31268,13805,2015-08-18,16:54:26,Tuesday,Weekday,Aug,Q3,Afternoon,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
31269,13805,2015-08-18,16:54:26,Tuesday,Weekday,Aug,Q3,Afternoon,soppressata_m,The Soppressata Pizza,Supreme,M,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
31270,13806,2015-08-18,17:01:32,Tuesday,Weekday,Aug,Q3,Afternoon,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31271,13806,2015-08-18,17:01:32,Tuesday,Weekday,Aug,Q3,Afternoon,cali_ckn_m,The California Chicken Pizza,Chicken,M,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,16.75,16.75,Standard
31272,13806,2015-08-18,17:01:32,Tuesday,Weekday,Aug,Q3,Afternoon,peppr_salami_s,The Pepper Salami Pizza,Supreme,S,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,12.5,12.5,Standard
31273,13806,2015-08-18,17:01:32,Tuesday,Weekday,Aug,Q3,Afternoon,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
31274,13807,2015-08-18,17:16:14,Tuesday,Weekday,Aug,Q3,Afternoon,ckn_alfredo_m,The Chicken Alfredo Pizza,Chicken,M,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31275,13807,2015-08-18,17:16:14,Tuesday,Weekday,Aug,Q3,Afternoon,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
31276,13808,2015-08-18,17:17:51,Tuesday,Weekday,Aug,Q3,Afternoon,ital_supr_l,The Italian Supreme Pizza,Supreme,L,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,20.75,20.75,Premium
31277,13808,2015-08-18,17:17:51,Tuesday,Weekday,Aug,Q3,Afternoon,mediterraneo_l,The Mediterranean Pizza,Veggie,L,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",Veg,1,Small,20.25,20.25,Premium
31278,13809,2015-08-18,17:29:01,Tuesday,Weekday,Aug,Q3,Afternoon,calabrese_m,The Calabrese Pizza,Supreme,M,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",Non-Veg,1,Small,16.25,16.25,Standard
31279,13809,2015-08-18,17:29:01,Tuesday,Weekday,Aug,Q3,Afternoon,sicilian_s,The Sicilian Pizza,Supreme,S,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,12.25,12.25,Standard
31280,13809,2015-08-18,17:29:01,Tuesday,Weekday,Aug,Q3,Afternoon,spin_pesto_l,The Spinach Pesto Pizza,Veggie,L,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,20.75,20.75,Premium
31281,13809,2015-08-18,17:29:01,Tuesday,Weekday,Aug,Q3,Afternoon,spin_pesto_s,The Spinach Pesto Pizza,Veggie,S,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,12.5,12.5,Standard
31282,13810,2015-08-18,17:30:41,Tuesday,Weekday,Aug,Q3,Afternoon,cali_ckn_l,The California Chicken Pizza,Chicken,L,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,20.75,20.75,Premium
31283,13810,2015-08-18,17:30:41,Tuesday,Weekday,Aug,Q3,Afternoon,four_cheese_m,The Four Cheese Pizza,Veggie,M,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,14.75,14.75,Standard
31284,13811,2015-08-18,17:43:48,Tuesday,Weekday,Aug,Q3,Afternoon,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
31285,13811,2015-08-18,17:43:48,Tuesday,Weekday,Aug,Q3,Afternoon,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
31286,13812,2015-08-18,17:53:18,Tuesday,Weekday,Aug,Q3,Afternoon,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31287,13813,2015-08-18,17:59:31,Tuesday,Weekday,Aug,Q3,Afternoon,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
31288,13813,2015-08-18,17:59:31,Tuesday,Weekday,Aug,Q3,Afternoon,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
31289,13813,2015-08-18,17:59:31,Tuesday,Weekday,Aug,Q3,Afternoon,pepperoni_m,The Pepperoni Pizza,Classic,M,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,12.5,12.5,Standard
31290,13814,2015-08-18,18:00:24,Tuesday,Weekday,Aug,Q3,Evening,classic_dlx_m,The Classic Deluxe Pizza,Classic,M,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,16.0,16.0,Standard
31291,13814,2015-08-18,18:00:24,Tuesday,Weekday,Aug,Q3,Evening,hawaiian_m,The Hawaiian Pizza,Classic,M,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,13.25,13.25,Standard
31292,13814,2015-08-18,18:00:24,Tuesday,Weekday,Aug,Q3,Evening,ital_supr_m,The Italian Supreme Pizza,Supreme,M,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
31293,13814,2015-08-18,18:00:24,Tuesday,Weekday,Aug,Q3,Evening,spin_pesto_m,The Spinach Pesto Pizza,Veggie,M,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,16.5,16.5,Standard
31294,13815,2015-08-18,18:01:14,Tuesday,Weekday,Aug,Q3,Evening,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31295,13815,2015-08-18,18:01:14,Tuesday,Weekday,Aug,Q3,Evening,napolitana_m,The Napolitana Pizza,Classic,M,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,16.0,16.0,Standard
31296,13815,2015-08-18,18:01:14,Tuesday,Weekday,Aug,Q3,Evening,sicilian_s,The Sicilian Pizza,Supreme,S,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",Non-Veg,1,Small,12.25,12.25,Standard
31297,13816,2015-08-18,18:05:38,Tuesday,Weekday,Aug,Q3,Evening,southw_ckn_m,The Southwest Chicken Pizza,Chicken,M,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31298,13817,2015-08-18,18:05:54,Tuesday,Weekday,Aug,Q3,Evening,ital_veggie_s,The Italian Vegetables Pizza,Veggie,S,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",Veg,1,Small,12.75,12.75,Standard
31299,13818,2015-08-18,18:12:53,Tuesday,Weekday,Aug,Q3,Evening,ckn_pesto_l,The Chicken Pesto Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31300,13818,2015-08-18,18:12:53,Tuesday,Weekday,Aug,Q3,Evening,mediterraneo_s,The Mediterranean Pizza,Veggie,S,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",Veg,1,Small,12.0,12.0,Standard
31301,13818,2015-08-18,18:12:53,Tuesday,Weekday,Aug,Q3,Evening,veggie_veg_m,The Vegetables + Vegetables Pizza,Veggie,M,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,16.0,16.0,Standard
31302,13818,2015-08-18,18:12:53,Tuesday,Weekday,Aug,Q3,Evening,veggie_veg_s,The Vegetables + Vegetables Pizza,Veggie,S,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,12.0,12.0,Standard
31303,13819,2015-08-18,18:16:20,Tuesday,Weekday,Aug,Q3,Evening,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
31304,13819,2015-08-18,18:16:20,Tuesday,Weekday,Aug,Q3,Evening,veggie_veg_s,The Vegetables + Vegetables Pizza,Veggie,S,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",Veg,1,Small,12.0,12.0,Standard
31305,13820,2015-08-18,18:42:46,Tuesday,Weekday,Aug,Q3,Evening,brie_carre_s,The Brie Carre Pizza,Supreme,S,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",Veg,1,Small,23.65,23.65,Premium
31306,13820,2015-08-18,18:42:46,Tuesday,Weekday,Aug,Q3,Evening,pepperoni_s,The Pepperoni Pizza,Classic,S,"Mozzarella Cheese, Pepperoni",Non-Veg,1,Small,9.75,9.75,Budget
31307,13821,2015-08-18,19:02:39,Tuesday,Weekday,Aug,Q3,Evening,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31308,13821,2015-08-18,19:02:39,Tuesday,Weekday,Aug,Q3,Evening,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
31309,13821,2015-08-18,19:02:39,Tuesday,Weekday,Aug,Q3,Evening,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
31310,13822,2015-08-18,19:17:08,Tuesday,Weekday,Aug,Q3,Evening,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
31311,13822,2015-08-18,19:17:08,Tuesday,Weekday,Aug,Q3,Evening,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31312,13823,2015-08-18,19:19:36,Tuesday,Weekday,Aug,Q3,Evening,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31313,13823,2015-08-18,19:19:36,Tuesday,Weekday,Aug,Q3,Evening,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
31314,13823,2015-08-18,19:19:36,Tuesday,Weekday,Aug,Q3,Evening,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
31315,13824,2015-08-18,19:33:00,Tuesday,Weekday,Aug,Q3,Evening,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31316,13824,2015-08-18,19:33:00,Tuesday,Weekday,Aug,Q3,Evening,five_cheese_l,The Five Cheese Pizza,Veggie,L,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",Veg,1,Small,18.5,18.5,Standard
31317,13824,2015-08-18,19:33:00,Tuesday,Weekday,Aug,Q3,Evening,hawaiian_m,The Hawaiian Pizza,Classic,M,"Sliced Ham, Pineapple, Mozzarella Cheese",Non-Veg,1,Small,13.25,13.25,Standard
31318,13825,2015-08-18,20:16:09,Tuesday,Weekday,Aug,Q3,Evening,bbq_ckn_m,The Barbecue Chicken Pizza,Chicken,M,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31319,13825,2015-08-18,20:16:09,Tuesday,Weekday,Aug,Q3,Evening,cali_ckn_s,The California Chicken Pizza,Chicken,S,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,12.75,12.75,Standard
31320,13826,2015-08-18,20:26:56,Tuesday,Weekday,Aug,Q3,Evening,napolitana_s,The Napolitana Pizza,Classic,S,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",Non-Veg,1,Small,12.0,12.0,Standard
31321,13827,2015-08-18,20:51:53,Tuesday,Weekday,Aug,Q3,Evening,classic_dlx_s,The Classic Deluxe Pizza,Classic,S,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",Non-Veg,1,Small,12.0,12.0,Standard
31322,13827,2015-08-18,20:51:53,Tuesday,Weekday,Aug,Q3,Evening,green_garden_l,The Green Garden Pizza,Veggie,L,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",Veg,1,Small,20.25,20.25,Premium
31323,13828,2015-08-18,21:06:36,Tuesday,Weekday,Aug,Q3,Night,thai_ckn_m,The Thai Chicken Pizza,Chicken,M,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",Non-Veg,1,Small,16.75,16.75,Standard
31324,13829,2015-08-18,21:40:04,Tuesday,Weekday,Aug,Q3,Night,big_meat_s,The Big Meat Pizza,Classic,S,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",Non-Veg,1,Small,12.0,12.0,Standard
31325,13830,2015-08-18,21:42:04,Tuesday,Weekday,Aug,Q3,Night,green_garden_s,The Green Garden Pizza,Veggie,S,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",Veg,1,Small,12.0,12.0,Standard
31326,13830,2015-08-18,21:42:04,Tuesday,Weekday,Aug,Q3,Night,spin_pesto_s,The Spinach Pesto Pizza,Veggie,S,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,12.5,12.5,Standard
31327,13831,2015-08-18,22:14:48,Tuesday,Weekday,Aug,Q3,Night,peppr_salami_m,The Pepper Salami Pizza,Supreme,M,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",Non-Veg,1,Small,16.5,16.5,Standard
31328,13832,2015-08-18,22:16:14,Tuesday,Weekday,Aug,Q3,Night,southw_ckn_l,The Southwest Chicken Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31329,13833,2015-08-19,11:24:03,Wednesday,Weekday,Aug,Q3,Morning,spicy_ital_l,The Spicy Italian Pizza,Supreme,L,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,20.75,20.75,Premium
31330,13833,2015-08-19,11:24:03,Wednesday,Weekday,Aug,Q3,Morning,spin_pesto_m,The Spinach Pesto Pizza,Veggie,M,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce",Veg,1,Small,16.5,16.5,Standard
31331,13834,2015-08-19,11:26:15,Wednesday,Weekday,Aug,Q3,Morning,cali_ckn_m,The California Chicken Pizza,Chicken,M,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",Non-Veg,1,Small,16.75,16.75,Standard
31332,13834,2015-08-19,11:26:15,Wednesday,Weekday,Aug,Q3,Morning,spicy_ital_s,The Spicy Italian Pizza,Supreme,S,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic",Veg,1,Small,12.5,12.5,Standard
31333,13835,2015-08-19,11:28:13,Wednesday,Weekday,Aug,Q3,Morning,bbq_ckn_l,The Barbecue Chicken Pizza,Chicken,L,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31334,13836,2015-08-19,11:30:02,Wednesday,Weekday,Aug,Q3,Morning,ckn_pesto_l,The Chicken Pesto Pizza,Chicken,L,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",Non-Veg,1,Small,20.75,20.75,Premium
31335,13836,2015-08-19,11:30:02,Wednesday,Weekday,Aug,Q3,Morning,mediterraneo_l,The Mediterranean Pizza,Veggie,L,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",Veg,1,Small,20.25,20.25,Premium
31336,13837,2015-08-19,11:30:41,Wednesday,Weekday,Aug,Q3,Morning,four_cheese_l,The Four Cheese Pizza,Veggie,L,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",Veg,1,Small,17.95,17.95,Standard
31337,13837,2015-08-19,11:30:41,Wednesday,Weekday,Aug,Q3,Morning,ital_cpcllo_l,The Italian Capocollo Pizza,Classic,L,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",Veg,1,Small,20.5,20.5,Premium
31338,13837,2015-08-19,11:30:41,Wednesday,Weekday,Aug,Q3,Morning,prsc_argla_m,The Prosciutto And Arugula Pizza,Supreme,M,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese",Veg,1,Small,16.5,16.5,Standard
